id,Product_code,UPC_code,Manufacturer,Model,Product_name,shortDescription,longDescription,additionalImageURLs,Product_type_code,Image_URL,Thumbnail,Color,Selling_Price,Regular_Price,Primary_Category_ID,Sales_rank_short,Sales_rank_medium,Sales_rank_long,Bestseller_rank,OnSale,TopRated,AvailableInStore,FreeShipping,AverageReviewRating,ReviewCount,created_at,updated_at,cat1,cat2,cat3,cat4,cat5
904,6392346,8.46E+11,TCL,SOCL300BTBKNA,TCL - SOCL series SOCL300BTBK Wireless In-Ear Headphones - Phantom Black,Bluetooth wireless connectionMicrophoneEarbuds,"Cut the cord with these black TCL SOCL Bluetooth wireless neckband headphones. The 17 hours of battery life let you listen throughout the day, and fast charging capability gives you 3 hours of playing time after just 15 minutes of charging. These TCL SOCL Bluetooth wireless neckband headphones have an integrated noise-canceling microphone that blocks background sounds for clear calls.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392346_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392346fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392346_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392346_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392346_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392346_s.gif,Phantom Black,59.99,59.99,63,NULL,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
905,6392347,8.46E+11,TCL,MTRO100BLNA,TCL - MTRO series MTRO100BL Wired In-Ear Headphones - Slate Blue,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Listen to big beats while you're on the move with these blue TCL Shadow headphones. The tangle-free flat cables offer easy setup and storage, while the oval acoustic tube earbud design provides a comfortable fit. Noise-isolation technology helps enhance clarity during calls. These TCL Shadow headphones boast 8.6mm speaker drivers that deliver high-intensity bass.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392347_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392347fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392347_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392347_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392347_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392347_s.gif,Slate Blue,19.99,19.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
906,6392349,8.46E+11,TCL,SOCL100BLNA,TCL - SOCL series SOCL100BL Wired In-Ear Headphones - Ocean Blue,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Crank up the bass with these blue TCL SOCL headphones. The precision-engineered audio drivers deliver crisp, balanced audio, while in-line call and music controls let you switch between songs and answer or reject incoming calls. These TCL SOCL headphones feature ergonomic oval acoustic tube ear tips that arrive in three sizes for enhanced comfort.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392349_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392349fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392349_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392349_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392349_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392349_s.gif,Ocean Blue,9.99,9.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
907,6392350,8.46E+11,TCL,MTRO200BKNA,TCL - MTRO series MTRO200BK Wired On-Ear Headphones - Shadow Black,Wired connectionOn-cable microphone,"Move to the beat with these TCL wired on-ear headphones. The folding design offers easy portability, and the soft ear cushions and adjustable headband help keep you comfortable during long listening sessions. These TCL wired on-ear headphones have 32mm drivers that produce dynamic sound across a frequency response range of 10Hz to 22kHz.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392350_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392350fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392350_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392350_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392350cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392350_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392350_s.gif,Shadow Black,19.99,19.99,63,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
908,6392351,8.46E+11,TCL,SOCL100BTBKNA,TCL - SOCL series SOCL100BTBK Wireless In-Ear Headphones - Phantom Black,Bluetooth wireless connectionBuilt-in microphoneEarbuds,Impress your friends with these phantom black TCL in-ear Bluetooth earbuds. The noise isolation technology blocks out exterior noise for uninterrupted listening while the oval acoustic tube design rests precisely in the ears for comfort during use. These TCL wireless in-ear Bluetooth earbuds feature a built-in microphone for accepting and rejecting calls.,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392351_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392351fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392351_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392351_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392351cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392351_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392351_s.gif,Phantom Black,29.99,29.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
909,6392352,8.46E+11,TCL,MTRO200BLNA,TCL - MTRO series MTRO200BL Wired On-Ear Headphones - Slate Blue,Wired connection available via provided headphones cableOn-cable microphone,"Listen to cool jams on the go with these blue TCL headphones. The 32mm speaker drivers deliver powerful, thumping deep bass, while soft leather ear cushions and an ergonomically designed headband and ear caps ensure a comfortable fit. These TCL headphones feature a fold-flat design for easy storage and portability.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392352_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392352fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392352_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392352_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392352cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392352_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392352_s.gif,Slate Blue,19.99,19.99,63,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
910,6392354,8.46E+11,TCL,SOCL300PPNA,TCL - SOCL series SOCL300PP Wired In-Ear Headphones - Sunrise Purple,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Experience the crisp, powerful sound of these purple TCL headphones. The 9mm speaker drivers deliver balanced audio and roaring bass so you don't miss a beat, while in-line controls let you accept or reject calls and switch between songs. These TCL headphones feature an oval acoustic tube earbud design that ensures a comfortable, ergonomic fit.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392354_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392354fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392354_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392354_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392354cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392354_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392354_s.gif,Sunrise Purple,14.99,14.99,63,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
911,6392355,8.46E+11,TCL,MTRO200BTBLNA,TCL - MTRO series MTRO200BTBL Wireless On-Ear Headphones - Slate Blue,Bluetooth wireless connectionBuilt-in microphone,"Listen to music all day with these blue TCL MTRO on-ear headphones. The closed acoustic design offers enhanced sound isolation, while the soft leather ear cushions ensure comfort and an ergonomic fit. These TCL MTRO on-ear headphones feature 32mm speaker drivers that deliver booming bass and a fold-flat design for easy storage and portability.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392355_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392355fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392355_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392355_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392355_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392355_s.gif,Slate Blue,39.99,39.99,63,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
912,6392356,8.46E+11,TCL,SOCL300ORNA,TCL - SOCL series SOCL300OR Wired In-Ear Headphones - Sunset Orange,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Listen to the latest hits while on the go with these sunset orange TCL in-ear headphones. The 9mm speaker drivers deliver rich full-range sound, while the noise-cancellation feature offers immersive listening. These TCL in-ear headphones have a vibrant translucent color that creates a fun, modern style and ergonomically designed ear tips for comfortable listening.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392356_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392356fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392356_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392356_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392356cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392356_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392356_s.gif,Sunset Orange,14.99,14.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
913,6392357,8.46E+11,TCL,SOCL200BKNA,TCL - SOCL series SOCL200BK Wired In-Ear Headphones - Phantom Black,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Listen and talk with these black TCL SOCL200 earbud headphones. Small but powerful speakers are precisely calibrated to deliver clear highs and a deep low end for impeccable sound quality. The secure-fit design of these TCL SOCL200 earbud headphones provides all-day comfort, and the integrated noise-canceling microphone helps block background noise for clear calls.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392357_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392357fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392357_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392357_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392357_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392357_s.gif,Phantom Black,14.99,14.99,63,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
914,6392358,8.46E+11,TCL,SOCL300BTPPNA,TCL - SOCL series SOCL300BTPP Wireless In-Ear Headphones - Sunrise Purple,Bluetooth wireless connectionBuilt-in microphoneEarbuds,"Catch up on your playlist with these TCL SOCL300 Bluetooth headphones. The 9mm speaker drivers provide rich, thumping bass, while noise isolation technology ensures crisp, clear audio. Three sizes of ear tips let you select the perfect fit. These TCL SOCL300 Bluetooth headphones feature a translucent cable housing that adds upscale elegance and in-line call and music controls for flexible use.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392358_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392358fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392358_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392358_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392358cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392358_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392358_s.gif,Sunrise Purple,59.99,59.99,63,NULL,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
915,6392360,8.46E+11,TCL,SOCL100BTORNA,TCL - SOCL series SOCL100BTOR Wireless In-Ear Headphones - Sunset Orange,Bluetooth wireless connectionBuilt-in microphoneEarbuds,"Immerse yourself in music with these orange TCL in-ear headphones. The 8.6mm speaker drivers offer clear, balanced audio, while Bluetooth 4.3 technology ensures easy pairing with compatible devices and wireless access to your playlist. Noise isolation and echo cancellation features help ensure uninterrupted conversations during calls. These TCL in-ear headphones boast an oval acoustic tube design for optimal comfort.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392360_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392360fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392360_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392360_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392360cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392360_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392360_s.gif,Sunset Orange,29.99,29.99,63,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
916,6392361,8.46E+11,TCL,SOCL200BTPPNA,TCL - SOCL series SOCL200BTPP Wireless In-Ear Headphones - Sunrise Purple,Bluetooth wireless connectionMicrophoneEarbuds,"Listen to your favorite tunes on the go with these purple TCL Bluetooth headphones. The 12.2mm drivers offer clear sound and rich bass, while the ergonomic design ensures a comfortable fit. Echo cancellation eliminates external noise for uninterrupted conversations. These TCL Bluetooth headphones boast 17 hours of playtime and a fast-charging feature for extended use on a single charge.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392361_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392361fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392361_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392361_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392361_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392361_s.gif,Sunrise Purple,39.99,39.99,63,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
917,6392363,8.46E+11,TCL,MTRO200BTBKNA,TCL - MTRO series MTRO200BTBK Wireless On-Ear Headphones - Shadow Black,Bluetooth wireless connectionBuilt-in microphone,"Rock out to your favorite songs with these shadow black TCL wireless on-ear headphones. The soft leather ear cushions and adjustable headband let you listen in comfort, and the powerful battery lasts for up to 20 hours per charge. These Bluetooth-enabled TCL wireless on-ear headphones have 32mm drivers that deliver rich, punchy bass.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392363_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392363fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392363_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392363_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392363cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392363_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392363_s.gif,Shadow Black,39.99,39.99,63,NULL,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
918,6392364,8.46E+11,TCL,SOCL100PPNA,TCL - SOCL series SOCL100PP Wired In-Ear Headphones - Sunrise Purple,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Have a one-person dance party with these TCL wired in-ear headphones. The 8.6mm drivers deliver consistently clear high tones and punchy bass, and the in-line remote makes pausing and skipping songs easy. These TCL wired in-ear headphones have oval acoustic tubes and soft ear tips that help ensure a secure, comfortable fit.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392364_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392364fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392364_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392364_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392364cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392364_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392364_s.gif,Sunrise Purple,9.99,9.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
919,6392365,8.46E+11,TCL,SOCL100ORNA,TCL - SOCL series SOCL100OR Wired In-Ear Headphones - Sunset Orange,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Stand out from the crowd with these orange TCL stereo headphones. The oval acoustic tube design for the ear caps ensures a comfortable fit that's ideal for continuous use, while 8.6mm drivers deliver clear, balanced audio. These TCL stereo headphones boast call and music controls that offer easy switching for added flexibility.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392365_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392365fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392365_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392365_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392365cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392365_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392365_s.gif,Sunset Orange,9.99,9.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
920,6392366,8.46E+11,TCL,MTRO200BTWTNA,TCL - MTRO series MTRO200BTWT Wireless On-Ear Headphones - Ash White,Bluetooth wireless connectionBuilt-in microphone,"Experience thundering bass with these white TCL MTRO Series wireless in-ear headphones. The flexible neckband offers comfort for all-day wearing, and the fast-charging LiPo battery delivers up to 18 hours of play time. These TCL MTRO Series wireless in-ear headphones feature Bluetooth connectivity with a 10m range so you can stream music conveniently.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392366_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392366fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392366_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392366_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392366cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392366_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392366_s.gif,Ash White,39.99,39.99,63,NULL,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
921,6392367,8.46E+11,TCL,SOCL300BTBLNA,TCL - SOCL series SOCL300BTBL Wireless In-Ear Headphones - Ocean Blue,Bluetooth wireless connectionMicrophoneEarbuds,"Give your life a soundtrack with these TCL wireless in-ear headphones. The 9mm drivers produce consistently clear, dynamic audio, and the built-in microphone lets you make and receive calls without your phone. These TCL wireless in-ear headphones have ergonomically designed ear tips that ensure a comfortable fit and help block out background noise.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392367_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392367fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392367_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392367_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392367_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392367_s.gif,Ocean Blue,59.99,59.99,63,NULL,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
922,6392369,8.46E+11,TCL,SOCL300BKNA,TCL - SOCL series SOCL300BK Wired In-Ear Headphones - Phantom Black,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Enjoy your favorite music with these phantom black TCL in-ear headphones The oval acoustic tube ear tip construction offers comfort,, while the Acoustic Pro Panel sound signature and precision-engineered audio drivers ensure clear, balanced audio and high-fidelity notes. These TCL in-ear headphones feature an in-line remote for easy music and call control.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392369_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392369fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392369_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392369_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392369_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392369_s.gif,Phantom Black,14.99,14.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
923,6392370,8.46E+11,TCL,MTRO200RDNA,TCL - MTRO series MTRO200RD Wired On-Ear Headphones - Burgundy Crush,Wired connection available via provided headphones cableOn-cable microphone,"Listen in comfort with these TCL wired on-ear headphones. The 32mm drivers produce impressively detailed high and low tones, and the closed acoustics help block background noise so you can hear your music clearly. These TCL wired on-ear headphones have a convenient in-line microphone that makes it easy to change songs without using your phone.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392370_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392370fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392370_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392370_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392370_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392370_s.gif,Burgundy Crush,19.99,19.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
924,6392372,8.46E+11,TCL,SOCL300BLNA,TCL - SOCL series SOCL300BL Wired In-Ear Headphones - Ocean Blue,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Listen in quiet comfort with these blue TCL headphones. The precision-engineered 9mm audio drivers and Acoustic Pro Panel sound signature provide balanced crystal-clear audio, while ergonomically designed ear caps fit comfortably in your ears. These TCL headphones feature an in-line remote for easy switching between songs and accepting or rejecting calls.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392372_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392372fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392372_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392372_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392372cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392372_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392372_s.gif,Ocean Blue,13.99,14.99,63,NULL,NULL,NULL,NULL,1,NULL,0,NULL,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
925,6392373,8.46E+11,TCL,SOCL100BKNA,TCL - SOCL series SOCL100BK Wired In-Ear Headphones - Phantom Black,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Enjoy uninterrupted audio with these black TCL SOCL headphones. The oval acoustic tube design offers a comfortable, ergonomic fit, while 8.6mm drivers deliver balanced, clear audio. Switch easily between music and calls using the in-line controls. These black TCL SOCL headphones arrive with three ear cap sizes that accommodate most ear types.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392373_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392373fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392373_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392373_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392373_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392373_s.gif,Phantom Black,9.99,9.99,63,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
926,6392374,8.46E+11,TCL,SOCL300BTORNA,TCL - SOCL series SOCL300BTOR Wireless In-Ear Headphones - Sunset Orange,Bluetooth wireless connectionBuilt-in microphoneEarbuds,"Enjoy your travel playlist with these orange TCL Bluetooth headphones. The in-ear noise cancellation ensures crisp, clear audio, while 9mm speaker drivers deliver rich bass and balanced sound. These TCL Bluetooth headphones are geometrically designed to support comfortable wear, and the battery lasts for up to 17 hours, providing plenty of juice to last the whole day.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392374_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392374fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392374_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392374_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392374cv11a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392374_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6392/6392374_s.gif,Sunset Orange,59.99,59.99,63,NULL,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,21/01/2020 15:32,28/01/2020 14:33,Audio,Headphones,All Headphones,,
